"Coins on Colnect","List exported on 2025-09-06 13:01:32 GMT+0"
"Launched by collector: ","Patterson Rainbird-Webb [Patterson-Rainbird-Webb]"
"Collector profile on Colnect at: ",https://colnect.com/en/collectors/collector/Patterson-Rainbird-Webb
"This list contains 100 Coins"
"The complete list is too big to be exported in full! Please export smaller lists."
"For the updated list on Colnect visit: ",https://colnect.com/en/coins/list/country/21o44o74o84o139o197o224o225o331/series/n370946-NOT-1816_-_Napoleon_II/catalog/270-World_Coins

Name,Country,Series,"Catalog Codes","Issued on","Last issue date",Distribution,Composition,EdgeVariety,Orientation,Shape,Rim,"Variant Year","Variant Mint Mark","Variant Note",Weight,Width,Height,Thickness,"Ord Wc",Currency,FaceValue,"Known mintage",Variant,Score,Accuracy,ZcoCoinMint,Themes,ItemInscription,Description,Link,List,Quantity,Condition,"Public Note","Private Note"
"5 Centimes (French legend - w/o star)",Belgium,"1909~1934 - 3rd King Albert I","Col:BE-000018, WCC:km66",1910,1932,"Standard Circulation",Copper-Nickel,Plain/smooth,"Coin alignment ↑O↓","Circular with round hole","Raised. Gladiform. Both sides",1925,,"1925/13 incl 1925",2.5,19,,1.21,29839,"c - Belgian centime",5,,2378,18.27,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Stars,Plants (Flora),Monograms,Crowns and Coronets","1910,1910,DIE,ROYAUM,CBS","[b]Front[/b]: C-shaped olive branch 30 leaves left of (value) [b]5 Cᴱˢ₌[/b] (Centimes)  legend: none, (bottom-right, designer) [b]A.MICHAUX[/b]  [b]Back[/b]: Crowned mirrored ""[b]A[/b]"" monogram (3rd king Albert I, 1909-1934)  legend (French): (state name, left) [b]ROYAUME DE[/b] (right) [b]BELGIQUE[/b]  (lower-right, spacer/5-pointed stars) [b]☆☆[/b] (pointed outwards)  (bottom-left/right, spacers)  (bottom, large year) [b]1910[/b], [b]1913[/b], [b]1914[/b], [b]1920[/b], [b]1922[/b], [b]1923[/b], [b]1925[/b] until [b]1928[/b] or [b]1932[/b]  [b]Edge[/b]: P - Plain, type: П    Formerly known as: y24.1, earlier y24",https://colnect.com/coins/coin/2378,,,,,
"5 Centimes (French legend - w/o star)",Belgium,"1909~1934 - 3rd King Albert I","Col:BE-000018, WCC:km66",1910,1932,"Standard Circulation",Copper-Nickel,Plain/smooth,"Coin alignment ↑O↓","Circular with round hole","Raised. Gladiform. Both sides",1925,,"1925/23 incl 1925",2.5,19,,1.21,29839,"c - Belgian centime",5,,2378,18.27,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Stars,Plants (Flora),Monograms,Crowns and Coronets","1910,1910,DIE,ROYAUM,CBS","[b]Front[/b]: C-shaped olive branch 30 leaves left of (value) [b]5 Cᴱˢ₌[/b] (Centimes)  legend: none, (bottom-right, designer) [b]A.MICHAUX[/b]  [b]Back[/b]: Crowned mirrored ""[b]A[/b]"" monogram (3rd king Albert I, 1909-1934)  legend (French): (state name, left) [b]ROYAUME DE[/b] (right) [b]BELGIQUE[/b]  (lower-right, spacer/5-pointed stars) [b]☆☆[/b] (pointed outwards)  (bottom-left/right, spacers)  (bottom, large year) [b]1910[/b], [b]1913[/b], [b]1914[/b], [b]1920[/b], [b]1922[/b], [b]1923[/b], [b]1925[/b] until [b]1928[/b] or [b]1932[/b]  [b]Edge[/b]: P - Plain, type: П    Formerly known as: y24.1, earlier y24",https://colnect.com/coins/coin/2378,,,,,
"5 Centimes (French legend - w/o star)",Belgium,"1909~1934 - 3rd King Albert I","Col:BE-000018, WCC:km66",1910,1932,"Standard Circulation",Copper-Nickel,Plain/smooth,"Coin alignment ↑O↓","Circular with round hole","Raised. Gladiform. Both sides",1925,,Unknown,2.5,19,,1.21,29839,"c - Belgian centime",5,,2378,18.27,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Stars,Plants (Flora),Monograms,Crowns and Coronets","1910,1910,DIE,ROYAUM,CBS","[b]Front[/b]: C-shaped olive branch 30 leaves left of (value) [b]5 Cᴱˢ₌[/b] (Centimes)  legend: none, (bottom-right, designer) [b]A.MICHAUX[/b]  [b]Back[/b]: Crowned mirrored ""[b]A[/b]"" monogram (3rd king Albert I, 1909-1934)  legend (French): (state name, left) [b]ROYAUME DE[/b] (right) [b]BELGIQUE[/b]  (lower-right, spacer/5-pointed stars) [b]☆☆[/b] (pointed outwards)  (bottom-left/right, spacers)  (bottom, large year) [b]1910[/b], [b]1913[/b], [b]1914[/b], [b]1920[/b], [b]1922[/b], [b]1923[/b], [b]1925[/b] until [b]1928[/b] or [b]1932[/b]  [b]Edge[/b]: P - Plain, type: П    Formerly known as: y24.1, earlier y24",https://colnect.com/coins/coin/2378,,,,,
"5 Centimes (French legend - w/o star)",Belgium,"1909~1934 - 3rd King Albert I","Col:BE-000018, WCC:km66",1910,1932,"Standard Circulation",Copper-Nickel,Plain/smooth,"Coin alignment ↑O↓","Circular with round hole","Raised. Gladiform. Both sides",1926,,"1926/5 incl 1926",2.5,19,,1.21,29839,"c - Belgian centime",5,,2378,18.27,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Stars,Plants (Flora),Monograms,Crowns and Coronets","1910,1910,DIE,ROYAUM,CBS","[b]Front[/b]: C-shaped olive branch 30 leaves left of (value) [b]5 Cᴱˢ₌[/b] (Centimes)  legend: none, (bottom-right, designer) [b]A.MICHAUX[/b]  [b]Back[/b]: Crowned mirrored ""[b]A[/b]"" monogram (3rd king Albert I, 1909-1934)  legend (French): (state name, left) [b]ROYAUME DE[/b] (right) [b]BELGIQUE[/b]  (lower-right, spacer/5-pointed stars) [b]☆☆[/b] (pointed outwards)  (bottom-left/right, spacers)  (bottom, large year) [b]1910[/b], [b]1913[/b], [b]1914[/b], [b]1920[/b], [b]1922[/b], [b]1923[/b], [b]1925[/b] until [b]1928[/b] or [b]1932[/b]  [b]Edge[/b]: P - Plain, type: П    Formerly known as: y24.1, earlier y24",https://colnect.com/coins/coin/2378,,,,,
"5 Centimes (French legend - w/o star)",Belgium,"1909~1934 - 3rd King Albert I","Col:BE-000018, WCC:km66",1910,1932,"Standard Circulation",Copper-Nickel,Plain/smooth,"Coin alignment ↑O↓","Circular with round hole","Raised. Gladiform. Both sides",1926,,Unknown,2.5,19,,1.21,29839,"c - Belgian centime",5,,2378,18.27,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Stars,Plants (Flora),Monograms,Crowns and Coronets","1910,1910,DIE,ROYAUM,CBS","[b]Front[/b]: C-shaped olive branch 30 leaves left of (value) [b]5 Cᴱˢ₌[/b] (Centimes)  legend: none, (bottom-right, designer) [b]A.MICHAUX[/b]  [b]Back[/b]: Crowned mirrored ""[b]A[/b]"" monogram (3rd king Albert I, 1909-1934)  legend (French): (state name, left) [b]ROYAUME DE[/b] (right) [b]BELGIQUE[/b]  (lower-right, spacer/5-pointed stars) [b]☆☆[/b] (pointed outwards)  (bottom-left/right, spacers)  (bottom, large year) [b]1910[/b], [b]1913[/b], [b]1914[/b], [b]1920[/b], [b]1922[/b], [b]1923[/b], [b]1925[/b] until [b]1928[/b] or [b]1932[/b]  [b]Edge[/b]: P - Plain, type: П    Formerly known as: y24.1, earlier y24",https://colnect.com/coins/coin/2378,,,,,
"5 Centimes (French legend - w/o star)",Belgium,"1909~1934 - 3rd King Albert I","Col:BE-000018, WCC:km66",1910,1932,"Standard Circulation",Copper-Nickel,Plain/smooth,"Coin alignment ↑O↓","Circular with round hole","Raised. Gladiform. Both sides",1927,,"Cᴱᴺ mule",2.5,19,,1.21,29839,"c - Belgian centime",5,,2378,18.27,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Stars,Plants (Flora),Monograms,Crowns and Coronets","1910,1910,DIE,ROYAUM,CBS","[b]Front[/b]: C-shaped olive branch 30 leaves left of (value) [b]5 Cᴱˢ₌[/b] (Centimes)  legend: none, (bottom-right, designer) [b]A.MICHAUX[/b]  [b]Back[/b]: Crowned mirrored ""[b]A[/b]"" monogram (3rd king Albert I, 1909-1934)  legend (French): (state name, left) [b]ROYAUME DE[/b] (right) [b]BELGIQUE[/b]  (lower-right, spacer/5-pointed stars) [b]☆☆[/b] (pointed outwards)  (bottom-left/right, spacers)  (bottom, large year) [b]1910[/b], [b]1913[/b], [b]1914[/b], [b]1920[/b], [b]1922[/b], [b]1923[/b], [b]1925[/b] until [b]1928[/b] or [b]1932[/b]  [b]Edge[/b]: P - Plain, type: П    Formerly known as: y24.1, earlier y24",https://colnect.com/coins/coin/2378,,,,,
"5 Centimes (French legend - w/o star)",Belgium,"1909~1934 - 3rd King Albert I","Col:BE-000018, WCC:km66",1910,1932,"Standard Circulation",Copper-Nickel,Plain/smooth,"Coin alignment ↑O↓","Circular with round hole","Raised. Gladiform. Both sides",1927,,Unknown,2.5,19,,1.21,29839,"c - Belgian centime",5,,2378,18.27,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Stars,Plants (Flora),Monograms,Crowns and Coronets","1910,1910,DIE,ROYAUM,CBS","[b]Front[/b]: C-shaped olive branch 30 leaves left of (value) [b]5 Cᴱˢ₌[/b] (Centimes)  legend: none, (bottom-right, designer) [b]A.MICHAUX[/b]  [b]Back[/b]: Crowned mirrored ""[b]A[/b]"" monogram (3rd king Albert I, 1909-1934)  legend (French): (state name, left) [b]ROYAUME DE[/b] (right) [b]BELGIQUE[/b]  (lower-right, spacer/5-pointed stars) [b]☆☆[/b] (pointed outwards)  (bottom-left/right, spacers)  (bottom, large year) [b]1910[/b], [b]1913[/b], [b]1914[/b], [b]1920[/b], [b]1922[/b], [b]1923[/b], [b]1925[/b] until [b]1928[/b] or [b]1932[/b]  [b]Edge[/b]: P - Plain, type: П    Formerly known as: y24.1, earlier y24",https://colnect.com/coins/coin/2378,,,,,
"5 Centimes (French legend - w/o star)",Belgium,"1909~1934 - 3rd King Albert I","Col:BE-000018, WCC:km66",1910,1932,"Standard Circulation",Copper-Nickel,Plain/smooth,"Coin alignment ↑O↓","Circular with round hole","Raised. Gladiform. Both sides",1928,,Unknown,2.5,19,,1.21,29839,"c - Belgian centime",5,,2378,18.27,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Stars,Plants (Flora),Monograms,Crowns and Coronets","1910,1910,DIE,ROYAUM,CBS","[b]Front[/b]: C-shaped olive branch 30 leaves left of (value) [b]5 Cᴱˢ₌[/b] (Centimes)  legend: none, (bottom-right, designer) [b]A.MICHAUX[/b]  [b]Back[/b]: Crowned mirrored ""[b]A[/b]"" monogram (3rd king Albert I, 1909-1934)  legend (French): (state name, left) [b]ROYAUME DE[/b] (right) [b]BELGIQUE[/b]  (lower-right, spacer/5-pointed stars) [b]☆☆[/b] (pointed outwards)  (bottom-left/right, spacers)  (bottom, large year) [b]1910[/b], [b]1913[/b], [b]1914[/b], [b]1920[/b], [b]1922[/b], [b]1923[/b], [b]1925[/b] until [b]1928[/b] or [b]1932[/b]  [b]Edge[/b]: P - Plain, type: П    Formerly known as: y24.1, earlier y24",https://colnect.com/coins/coin/2378,,,,,
"5 Centimes (French legend - w/o star)",Belgium,"1909~1934 - 3rd King Albert I","Col:BE-000018, WCC:km66",1910,1932,"Standard Circulation",Copper-Nickel,Plain/smooth,"Coin alignment ↑O↓","Circular with round hole","Raised. Gladiform. Both sides",1932,,Unknown,2.5,19,,1.21,29839,"c - Belgian centime",5,,2378,18.27,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Stars,Plants (Flora),Monograms,Crowns and Coronets","1910,1910,DIE,ROYAUM,CBS","[b]Front[/b]: C-shaped olive branch 30 leaves left of (value) [b]5 Cᴱˢ₌[/b] (Centimes)  legend: none, (bottom-right, designer) [b]A.MICHAUX[/b]  [b]Back[/b]: Crowned mirrored ""[b]A[/b]"" monogram (3rd king Albert I, 1909-1934)  legend (French): (state name, left) [b]ROYAUME DE[/b] (right) [b]BELGIQUE[/b]  (lower-right, spacer/5-pointed stars) [b]☆☆[/b] (pointed outwards)  (bottom-left/right, spacers)  (bottom, large year) [b]1910[/b], [b]1913[/b], [b]1914[/b], [b]1920[/b], [b]1922[/b], [b]1923[/b], [b]1925[/b] until [b]1928[/b] or [b]1932[/b]  [b]Edge[/b]: P - Plain, type: П    Formerly known as: y24.1, earlier y24",https://colnect.com/coins/coin/2378,,,,,
"5 Centimes (Flemish legend - without star)",Belgium,"1909~1934 - 3rd King Albert I","Col:BE-000019, WCC:km67",1910,1931,"Standard Circulation",Copper-Nickel,Plain/smooth,"Coin alignment ↑O↓","Circular with round hole","Raised. Gladiform. Both sides",,,,2.5,19,,1.21,29791,"c - Belgian centime",5,,2378,19.35,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Stars,Plants (Flora),Monograms,Crowns and Coronets",,"[b]Front[/b]: C-shaped olive branch 30 leaves left of (value) [b]5 Cᴱᴺ₌[/b] (Centiemen)  legend: none, (bottom-right, designer) [b]A.MICHAUX[/b]  [b]Back[/b]: Crowned mirrored ""[b]A[/b]"" monogram (Albert I, 1909-1934)  legend (Flemish): (state name, left) [b]KONINKRIJK[/b] (right) [b]BELGIË[/b]  (lower-right, spacers/5-pointed stars) [b]☆☆[/b] (pointed outwards)  (bottom, small year) [b]1910[/b], [b]1914[/b], [b]1920[/b] until [b]1925[/b], [b]1927[/b], [b]1928[/b], [b]1930[/b] or [b]1931[/b]  [b]Edge[/b]: P - Plain, type: П    Formerly known as: y24.1, earlier y24.2",https://colnect.com/coins/coin/2379,,,,,
"5 Centimes (Flemish legend - without star)",Belgium,"1909~1934 - 3rd King Albert I","Col:BE-000019, WCC:km67",1910,1931,"Standard Circulation",Copper-Nickel,Plain/smooth,"Coin alignment ↑O↓","Circular with round hole","Raised. Gladiform. Both sides",1910,,Unknown,2.5,19,,1.21,29791,"c - Belgian centime",5,,2378,19.35,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Stars,Plants (Flora),Monograms,Crowns and Coronets",,"[b]Front[/b]: C-shaped olive branch 30 leaves left of (value) [b]5 Cᴱᴺ₌[/b] (Centiemen)  legend: none, (bottom-right, designer) [b]A.MICHAUX[/b]  [b]Back[/b]: Crowned mirrored ""[b]A[/b]"" monogram (Albert I, 1909-1934)  legend (Flemish): (state name, left) [b]KONINKRIJK[/b] (right) [b]BELGIË[/b]  (lower-right, spacers/5-pointed stars) [b]☆☆[/b] (pointed outwards)  (bottom, small year) [b]1910[/b], [b]1914[/b], [b]1920[/b] until [b]1925[/b], [b]1927[/b], [b]1928[/b], [b]1930[/b] or [b]1931[/b]  [b]Edge[/b]: P - Plain, type: П    Formerly known as: y24.1, earlier y24.2",https://colnect.com/coins/coin/2379,,,,,
"5 Centimes (Flemish legend - without star)",Belgium,"1909~1934 - 3rd King Albert I","Col:BE-000019, WCC:km67",1910,1931,"Standard Circulation",Copper-Nickel,Plain/smooth,"Coin alignment ↑O↓","Circular with round hole","Raised. Gladiform. Both sides",1914,,Unknown,2.5,19,,1.21,29791,"c - Belgian centime",5,,2378,19.35,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Stars,Plants (Flora),Monograms,Crowns and Coronets",,"[b]Front[/b]: C-shaped olive branch 30 leaves left of (value) [b]5 Cᴱᴺ₌[/b] (Centiemen)  legend: none, (bottom-right, designer) [b]A.MICHAUX[/b]  [b]Back[/b]: Crowned mirrored ""[b]A[/b]"" monogram (Albert I, 1909-1934)  legend (Flemish): (state name, left) [b]KONINKRIJK[/b] (right) [b]BELGIË[/b]  (lower-right, spacers/5-pointed stars) [b]☆☆[/b] (pointed outwards)  (bottom, small year) [b]1910[/b], [b]1914[/b], [b]1920[/b] until [b]1925[/b], [b]1927[/b], [b]1928[/b], [b]1930[/b] or [b]1931[/b]  [b]Edge[/b]: P - Plain, type: П    Formerly known as: y24.1, earlier y24.2",https://colnect.com/coins/coin/2379,,,,,
"5 Centimes (Flemish legend - without star)",Belgium,"1909~1934 - 3rd King Albert I","Col:BE-000019, WCC:km67",1910,1931,"Standard Circulation",Copper-Nickel,Plain/smooth,"Coin alignment ↑O↓","Circular with round hole","Raised. Gladiform. Both sides",1920,,"1920/10 incl 1920",2.5,19,,1.21,29791,"c - Belgian centime",5,,2378,19.35,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Stars,Plants (Flora),Monograms,Crowns and Coronets",,"[b]Front[/b]: C-shaped olive branch 30 leaves left of (value) [b]5 Cᴱᴺ₌[/b] (Centiemen)  legend: none, (bottom-right, designer) [b]A.MICHAUX[/b]  [b]Back[/b]: Crowned mirrored ""[b]A[/b]"" monogram (Albert I, 1909-1934)  legend (Flemish): (state name, left) [b]KONINKRIJK[/b] (right) [b]BELGIË[/b]  (lower-right, spacers/5-pointed stars) [b]☆☆[/b] (pointed outwards)  (bottom, small year) [b]1910[/b], [b]1914[/b], [b]1920[/b] until [b]1925[/b], [b]1927[/b], [b]1928[/b], [b]1930[/b] or [b]1931[/b]  [b]Edge[/b]: P - Plain, type: П    Formerly known as: y24.1, earlier y24.2",https://colnect.com/coins/coin/2379,,,,,
"5 Centimes (Flemish legend - without star)",Belgium,"1909~1934 - 3rd King Albert I","Col:BE-000019, WCC:km67",1910,1931,"Standard Circulation",Copper-Nickel,Plain/smooth,"Coin alignment ↑O↓","Circular with round hole","Raised. Gladiform. Both sides",1920,,Unknown,2.5,19,,1.21,29791,"c - Belgian centime",5,,2378,19.35,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Stars,Plants (Flora),Monograms,Crowns and Coronets",,"[b]Front[/b]: C-shaped olive branch 30 leaves left of (value) [b]5 Cᴱᴺ₌[/b] (Centiemen)  legend: none, (bottom-right, designer) [b]A.MICHAUX[/b]  [b]Back[/b]: Crowned mirrored ""[b]A[/b]"" monogram (Albert I, 1909-1934)  legend (Flemish): (state name, left) [b]KONINKRIJK[/b] (right) [b]BELGIË[/b]  (lower-right, spacers/5-pointed stars) [b]☆☆[/b] (pointed outwards)  (bottom, small year) [b]1910[/b], [b]1914[/b], [b]1920[/b] until [b]1925[/b], [b]1927[/b], [b]1928[/b], [b]1930[/b] or [b]1931[/b]  [b]Edge[/b]: P - Plain, type: П    Formerly known as: y24.1, earlier y24.2",https://colnect.com/coins/coin/2379,,,,,
"5 Centimes (Flemish legend - without star)",Belgium,"1909~1934 - 3rd King Albert I","Col:BE-000019, WCC:km67",1910,1931,"Standard Circulation",Copper-Nickel,Plain/smooth,"Coin alignment ↑O↓","Circular with round hole","Raised. Gladiform. Both sides",1921,,"1921/11 incl 1921",2.5,19,,1.21,29791,"c - Belgian centime",5,,2378,19.35,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Stars,Plants (Flora),Monograms,Crowns and Coronets",,"[b]Front[/b]: C-shaped olive branch 30 leaves left of (value) [b]5 Cᴱᴺ₌[/b] (Centiemen)  legend: none, (bottom-right, designer) [b]A.MICHAUX[/b]  [b]Back[/b]: Crowned mirrored ""[b]A[/b]"" monogram (Albert I, 1909-1934)  legend (Flemish): (state name, left) [b]KONINKRIJK[/b] (right) [b]BELGIË[/b]  (lower-right, spacers/5-pointed stars) [b]☆☆[/b] (pointed outwards)  (bottom, small year) [b]1910[/b], [b]1914[/b], [b]1920[/b] until [b]1925[/b], [b]1927[/b], [b]1928[/b], [b]1930[/b] or [b]1931[/b]  [b]Edge[/b]: P - Plain, type: П    Formerly known as: y24.1, earlier y24.2",https://colnect.com/coins/coin/2379,,,,,
"5 Centimes (Flemish legend - without star)",Belgium,"1909~1934 - 3rd King Albert I","Col:BE-000019, WCC:km67",1910,1931,"Standard Circulation",Copper-Nickel,Plain/smooth,"Coin alignment ↑O↓","Circular with round hole","Raised. Gladiform. Both sides",1921,,Unknown,2.5,19,,1.21,29791,"c - Belgian centime",5,,2378,19.35,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Stars,Plants (Flora),Monograms,Crowns and Coronets",,"[b]Front[/b]: C-shaped olive branch 30 leaves left of (value) [b]5 Cᴱᴺ₌[/b] (Centiemen)  legend: none, (bottom-right, designer) [b]A.MICHAUX[/b]  [b]Back[/b]: Crowned mirrored ""[b]A[/b]"" monogram (Albert I, 1909-1934)  legend (Flemish): (state name, left) [b]KONINKRIJK[/b] (right) [b]BELGIË[/b]  (lower-right, spacers/5-pointed stars) [b]☆☆[/b] (pointed outwards)  (bottom, small year) [b]1910[/b], [b]1914[/b], [b]1920[/b] until [b]1925[/b], [b]1927[/b], [b]1928[/b], [b]1930[/b] or [b]1931[/b]  [b]Edge[/b]: P - Plain, type: П    Formerly known as: y24.1, earlier y24.2",https://colnect.com/coins/coin/2379,,,,,
"5 Centimes (Flemish legend - without star)",Belgium,"1909~1934 - 3rd King Albert I","Col:BE-000019, WCC:km67",1910,1931,"Standard Circulation",Copper-Nickel,Plain/smooth,"Coin alignment ↑O↓","Circular with round hole","Raised. Gladiform. Both sides",1922,,"1922/0 incl 1922",2.5,19,,1.21,29791,"c - Belgian centime",5,,2378,19.35,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Stars,Plants (Flora),Monograms,Crowns and Coronets",,"[b]Front[/b]: C-shaped olive branch 30 leaves left of (value) [b]5 Cᴱᴺ₌[/b] (Centiemen)  legend: none, (bottom-right, designer) [b]A.MICHAUX[/b]  [b]Back[/b]: Crowned mirrored ""[b]A[/b]"" monogram (Albert I, 1909-1934)  legend (Flemish): (state name, left) [b]KONINKRIJK[/b] (right) [b]BELGIË[/b]  (lower-right, spacers/5-pointed stars) [b]☆☆[/b] (pointed outwards)  (bottom, small year) [b]1910[/b], [b]1914[/b], [b]1920[/b] until [b]1925[/b], [b]1927[/b], [b]1928[/b], [b]1930[/b] or [b]1931[/b]  [b]Edge[/b]: P - Plain, type: П    Formerly known as: y24.1, earlier y24.2",https://colnect.com/coins/coin/2379,,,,,
"5 Centimes (Flemish legend - without star)",Belgium,"1909~1934 - 3rd King Albert I","Col:BE-000019, WCC:km67",1910,1931,"Standard Circulation",Copper-Nickel,Plain/smooth,"Coin alignment ↑O↓","Circular with round hole","Raised. Gladiform. Both sides",1922,,"1922/12 incl 1922",2.5,19,,1.21,29791,"c - Belgian centime",5,,2378,19.35,"Very High","Monnaie Royale de Belgique (Koninklijke Munt van België), Belgium","Stars,Plants (Flora),Monograms,Crowns and Coronets",,"[b]Front[/b]: C-shaped olive branch 30 leaves left of (value) [b]5 Cᴱᴺ₌[/b] (Centiemen)  legend: none, (bottom-right, designer) [b]A.MICHAUX[/b]  [b]Back[/b]: Crowned mirrored ""[b]A[/b]"" monogram (Albert I, 1909-1934)  legend (Flemish): (state name, left) [b]KONINKRIJK[/b] (right) [b]BELGIË[/b]  (lower-right, spacers/5-pointed stars) [b]☆☆[/b] (pointed outwards)  (bottom, small year) [b]1910[/b], [b]1914[/b], [b]1920[/b] until [b]1925[/b], [b]1927[/b], [b]1928[/b], [b]1930[/b] or [b]1931[/b]  [b]Edge[/b]: P - Plain, type: П    Formerly known as: y24.1, earlier y24.2",https://colnect.com/coins/coin/2379,,,,,
